Order Date,Segment,Market,Sales,Profit
2015-11-28,Corporate,Europe,2455.677,-191.16300000000007
2013-05-11,Consumer,Asia Pacific,1900.44,417.96
2014-06-18,Consumer,Asia Pacific,3712.590000000001,849.87
2013-05-04,Home Office,Asia Pacific,2372.22,0.0
2012-11-10,Home Office,Asia Pacific,5725.35,1602.9899999999998
2015-12-24,Consumer,Europe,2553.1800000000003,842.5199999999999
2015-05-15,Corporate,LATAM,2003.5199999999998,861.4800000000001
2015-12-09,Consumer,Europe,1188.36,95.03999999999999
2012-12-06,Home Office,Asia Pacific,2875.0950000000007,511.0949999999999
2014-09-10,Consumer,Europe,2380.5,952.2
2012-03-02,Corporate,Europe,1619.1000000000004,258.9
2013-01-01,Corporate,Asia Pacific,2821.7178,339.8778
2013-10-30,Corporate,Asia Pacific,2991.1031999999996,-128.7468
2014-11-19,Consumer,Asia Pacific,1798.6763999999998,86.63639999999998
2014-08-15,Consumer,Europe,2544.84,712.4399999999999
2014-06-08,Home Office,Asia Pacific,951.7199999999998,228.36
2015-10-02,Consumer,Asia Pacific,2575.92,978.8399999999999
2015-02-27,Consumer,Europe,1699.83,84.96000000000001
2014-10-31,Home Office,Asia Pacific,2634.5519999999997,116.952
2014-12-18,Corporate,Asia Pacific,3707.352,1554.432
2015-05-09,Consumer,Asia Pacific,4298.85,300.9
2015-07-04,Corporate,Asia Pacific,3417.4800000000005,854.28
2013-05-17,Consumer,Europe,2080.3199999999997,561.5999999999999
2012-08-02,Corporate,Asia Pacific,840.6,319.34999999999997
2015-09-20,Consumer,USCA,471.92,29.49500000000002
2014-02-14,Home Office,Africa,1288.8,90.0
2013-05-23,Home Office,Asia Pacific,660.69,44.04000000000002
2015-08-04,Corporate,Europe,3234.24,970.1999999999999
2014-11-13,Consumer,LATAM,2171.3,390.79999999999995
2015-02-12,Consumer,Asia Pacific,2074.7340000000004,276.534
2015-11-11,Consumer,LATAM,849.8000000000002,195.44
2014-03-30,Home Office,Asia Pacific,1177.173,353.133
2013-11-07,Consumer,USCA,177.64800000000002,-28.867800000000017
2015-09-20,Consumer,USCA,89.584,4.479200000000006
2014-08-19,Corporate,Asia Pacific,2863.08,-458.19000000000005
2015-05-29,Home Office,Europe,1253.07,236.67
2013-08-22,Home Office,Asia Pacific,3369.24,606.42
2015-07-05,Consumer,Africa,1464.1200000000001,439.19999999999993
2013-03-14,Consumer,Europe,1273.125,-993.1949999999999
2015-05-15,Consumer,USCA,29.94,10.74
2015-09-16,Corporate,LATAM,1258.7774,375.77739999999994
2015-08-07,Consumer,Asia Pacific,2584.008,290.5980000000002
2014-09-09,Consumer,Asia Pacific,1482.39,68.31000000000006
2015-09-08,Consumer,LATAM,1274.7000000000003,293.16
2013-11-07,Consumer,USCA,84.784,-16.956800000000005
2013-10-17,Consumer,LATAM,2818.0799999999995,225.35999999999999
2015-02-17,Consumer,Asia Pacific,1046.2499999999995,-111.59999999999985
2013-02-23,Consumer,Asia Pacific,3187.2000000000003,541.8
2013-12-03,Corporate,Asia Pacific,4099.679999999999,956.5800000000002
2013-12-12,Consumer,Asia Pacific,703.3500000000001,260.09999999999997
2015-06-16,Corporate,Asia Pacific,2293.4880000000003,509.5680000000001
2013-12-20,Corporate,Europe,1238.6115,14.431499999999971
2015-05-13,Consumer,LATAM,1715.0559999999998,300.07600000000014
2015-08-04,Consumer,USCA,39.816,7.465499999999999
2015-11-07,Consumer,Asia Pacific,2841.6599999999994,852.4799999999999
2014-06-10,Corporate,Europe,3399.66,-3059.8199999999997
2013-05-10,Corporate,Asia Pacific,1607.7600000000002,482.22
2014-09-13,Corporate,Asia Pacific,840.15,260.4
2014-07-25,Consumer,Asia Pacific,1236.33,519.21
2015-10-11,Consumer,Asia Pacific,2488.56,348.24
2012-11-21,Home Office,LATAM,1124.2559999999999,252.89599999999996
2013-11-07,Consumer,USCA,64.96,-84.448
2015-10-25,Corporate,LATAM,726.72,-18.180000000000017
2014-02-02,Consumer,USCA,117.96,5.897999999999996
2014-10-14,Home Office,Africa,1519.9200000000003,653.4
2012-02-14,Corporate,Europe,1279.32,319.79999999999995
2015-05-01,Consumer,Asia Pacific,723.3,122.85
2012-03-10,Home Office,Asia Pacific,642.6899999999999,244.20000000000002
2013-08-03,Consumer,Asia Pacific,2619.0,232.68000000000006
2013-12-20,Consumer,Asia Pacific,1704.87,-1023.0299999999997
2013-08-03,Consumer,Europe,1715.9099999999999,583.38
2013-06-20,Consumer,Asia Pacific,1278.0000000000002,460.08000000000004
2014-02-08,Corporate,Africa,1234.56,246.84
2012-09-27,Consumer,Europe,4195.2,839.04
2013-06-23,Consumer,Europe,1765.3949999999998,-98.20499999999997
2014-12-20,Consumer,LATAM,1480.368,333.04800000000006
2013-10-11,Corporate,LATAM,2968.9799999999996,89.03999999999999
2012-08-28,Corporate,Asia Pacific,2301.138,-953.442
2015-07-18,Corporate,Europe,1100.52,352.0799999999999
2012-12-05,Corporate,Asia Pacific,2518.9500000000003,553.98
2015-04-16,Corporate,Europe,996.3,119.55
2015-09-20,Consumer,USCA,18.180000000000003,-13.938000000000002
2012-09-01,Consumer,Europe,922.9499999999999,341.49
2014-08-01,Corporate,Europe,1850.445,184.995
2015-09-12,Consumer,LATAM,664.56,6.6
2015-08-06,Consumer,Europe,1547.1,340.2
2015-11-20,Home Office,Asia Pacific,2190.9509999999996,316.7010000000001
2013-05-04,Consumer,LATAM,3242.88,324.18
2013-08-27,Consumer,Africa,2544.6000000000004,1246.8000000000002
2014-12-24,Consumer,Europe,2605.56,573.12
2014-01-29,Consumer,Europe,1271.4569999999999,-127.41299999999997
2015-05-15,Consumer,USCA,34.019999999999996,14.28
2012-12-26,Consumer,Asia Pacific,1207.5600000000002,0.0
2013-11-30,Consumer,Asia Pacific,2051.1000000000004,40.949999999999996
2014-05-21,Consumer,LATAM,2544.24,992.1599999999999
2013-11-07,Consumer,USCA,23.64,5.319000000000001
2015-06-27,Home Office,Europe,1314.45,341.73
2015-09-20,Consumer,USCA,12.624,-2.524800000000002
2014-07-25,Corporate,LATAM,980.3199999999999,110.28000000000006
2015-11-20,Consumer,USCA,21.96,10.7604
2012-10-26,Consumer,Asia Pacific,2470.5,518.76
2013-11-07,Consumer,USCA,32.059999999999995,-51.29600000000001
2013-12-26,Home Office,Asia Pacific,877.02,105.24
2012-12-19,Consumer,USCA,3.69,1.7343
2013-05-07,Home Office,Asia Pacific,1917.3600000000001,747.72
2012-01-08,Home Office,Asia Pacific,2173.5000000000005,260.82
2014-12-19,Home Office,USCA,377.45,-264.21500000000003
2015-04-09,Home Office,USCA,195.76,97.88
2012-06-17,Consumer,Europe,1814.25,653.1
2013-01-09,Consumer,Europe,1293.6749999999997,-776.3249999999997
2015-02-11,Corporate,Europe,2477.55,1040.5500000000002
2012-07-17,Home Office,USCA,259.136,-25.913599999999988
2013-04-12,Corporate,Asia Pacific,723.3,332.70000000000005
2015-01-03,Consumer,Europe,2097.1200000000003,188.64000000000001
2015-04-09,Home Office,USCA,244.54999999999998,114.93849999999998
2015-12-13,Consumer,Asia Pacific,3242.88,421.56000000000006
2015-07-03,Home Office,USCA,163.96,59.4355
2015-08-18,Home Office,USCA,98.16,9.815999999999995
2015-10-07,Corporate,Europe,597.36,226.92000000000002
2014-06-20,Corporate,Europe,3955.14,1383.9
2015-07-11,Consumer,Asia Pacific,796.8240000000001,231.264
2015-04-24,Consumer,Europe,2305.26,922.05
2012-05-03,Consumer,LATAM,2833.7599999999998,35.35999999999986
2012-10-05,Corporate,Asia Pacific,2077.3199999999997,581.64
2015-11-12,Consumer,LATAM,1916.8799999999999,939.26
2015-12-17,Corporate,LATAM,1212.5,606.2
2015-08-18,Home Office,USCA,102.93,48.377100000000006
2014-04-05,Consumer,Europe,1622.5649999999996,133.60499999999996
2015-09-19,Home Office,Asia Pacific,856.44,222.66
2014-12-19,Home Office,USCA,45.24000000000001,-30.159999999999997
2015-07-10,Corporate,Europe,1361.0430000000003,196.53299999999996
2015-10-06,Corporate,Asia Pacific,3391.7400000000002,271.08
2014-06-01,Consumer,LATAM,2375.2960000000007,-207.8440000000002
2013-08-20,Corporate,Africa,889.0200000000001,320.04
2012-08-29,Consumer,Europe,1782.48,873.36
2013-12-04,Consumer,Europe,667.7684999999999,274.91850000000005
2015-10-13,Consumer,Asia Pacific,1612.8449999999998,394.245
2014-12-19,Home Office,Europe,845.208,-9.492000000000019
2013-06-16,Consumer,Asia Pacific,2799.63,391.77
2014-08-20,Home Office,Asia Pacific,1549.1285999999998,-56.1114
2013-06-21,Corporate,LATAM,1696.4,67.84
2013-05-23,Corporate,LATAM,935.5,168.3
2014-04-30,Corporate,Europe,2036.8125000000002,359.30249999999995
2013-06-15,Corporate,Europe,980.5200000000001,176.39999999999998
2014-12-19,Home Office,USCA,18.688,2.3359999999999994
2014-12-18,Consumer,Europe,1654.6439999999998,681.204
2015-07-21,Consumer,Asia Pacific,2063.7684,141.1884
2014-02-08,Corporate,Africa,1457.28,568.3199999999999
2012-10-26,Consumer,Asia Pacific,1693.23,829.5
2014-12-19,Home Office,USCA,28.68,-7.17
2014-02-26,Consumer,LATAM,1411.2,405.7200000000001
2012-11-25,Consumer,Europe,2039.796,-113.364
2013-08-20,Consumer,Asia Pacific,5737.5,630.99
2013-05-24,Consumer,Asia Pacific,1641.087,473.907
2012-11-03,Home Office,LATAM,1380.8999999999994,303.7
2012-09-21,Consumer,Asia Pacific,1917.0000000000005,690.1200000000001
2014-10-17,Consumer,Asia Pacific,823.5,172.92000000000002
2014-12-19,Home Office,USCA,112.77600000000001,-8.458199999999998
2014-06-05,Consumer,Asia Pacific,3180.7500000000005,1081.3500000000001
2014-05-14,Corporate,Europe,2910.1875000000005,-68.72250000000014
2014-12-19,Home Office,USCA,15.936000000000002,5.1792
2015-07-03,Home Office,USCA,5.231999999999998,-8.1096
2014-10-21,Consumer,Asia Pacific,910.3499999999999,391.34999999999997
2015-08-11,Home Office,Europe,856.6800000000001,274.08
2014-05-04,Corporate,LATAM,1731.0719999999997,-238.02799999999996
2014-07-15,Home Office,Europe,1330.992,-103.608
2014-12-19,Home Office,USCA,11.648000000000001,3.785599999999999
2015-12-02,Corporate,LATAM,1914.0799999999995,669.7600000000002
2015-01-08,Home Office,LATAM,3393.12,101.76
2014-07-01,Home Office,USCA,50.120000000000005,-0.6265000000000072
2015-06-27,Consumer,Asia Pacific,1446.6,665.4000000000001
2012-03-11,Consumer,Asia Pacific,3272.0099999999998,1537.83
2014-01-15,Home Office,Asia Pacific,3386.859,-597.681
2013-08-28,Corporate,Asia Pacific,2498.526,499.4460000000001
2012-11-18,Corporate,Europe,728.532,-133.72799999999995
2015-12-24,Consumer,Asia Pacific,2575.92,772.6800000000001
2013-06-16,Consumer,Europe,2546.46,381.78
2014-07-11,Consumer,Asia Pacific,2888.76,173.25
2013-05-22,Home Office,Asia Pacific,1031.3999999999999,185.64000000000001
2015-08-05,Consumer,Europe,1237.44,74.16
2015-08-12,Consumer,Africa,1018.3200000000002,183.24
2013-12-26,Consumer,Europe,600.6,131.82
2014-01-05,Consumer,Europe,2756.943,1163.8830000000003
2015-12-29,Corporate,Asia Pacific,1534.8690000000001,-102.41100000000003
2014-12-16,Home Office,Asia Pacific,6439.8,2447.1
2014-02-27,Consumer,Asia Pacific,1781.1359999999997,-134.064
2013-07-04,Consumer,LATAM,1363.2000000000003,-1806.2400000000005
2013-08-20,Consumer,Europe,3315.2699999999995,961.38
2015-11-01,Home Office,USCA,5.248,0.5903999999999991
2013-07-03,Corporate,Europe,2123.0280000000002,124.7879999999999
2015-11-29,Home Office,Europe,2478.84,272.58
2012-04-07,Consumer,Asia Pacific,1894.536,505.17600000000004
2015-11-20,Home Office,USCA,41.28,13.931999999999999
2013-05-09,Home Office,USCA,187.01999999999998,26.099999999999998
2013-11-19,Consumer,Asia Pacific,1317.8999999999999,0.0
2015-09-01,Home Office,Europe,1350.0900000000001,256.41
2014-11-04,Corporate,Asia Pacific,1839.18,238.98000000000002
2015-11-20,Home Office,USCA,13.36,6.4128
2014-11-19,Consumer,Europe,1908.1800000000003,820.44
2015-12-31,Corporate,LATAM,1264.466,301.466
2014-11-14,Home Office,USCA,4.18,1.5048
2013-02-01,Consumer,Europe,965.16,463.25999999999993
2014-03-19,Consumer,Europe,748.116,282.51599999999996
2013-03-21,Consumer,Europe,943.8660000000002,209.70599999999996
2015-05-24,Corporate,Asia Pacific,1447.44,43.32
2014-06-14,Corporate,Europe,1552.5,62.10000000000001
2012-03-04,Consumer,USCA,479.97,177.58890000000002
2012-03-04,Consumer,USCA,97.82,45.97539999999999
2012-03-04,Consumer,USCA,59.519999999999996,15.475200000000001
2014-12-09,Consumer,LATAM,919.2599999999999,266.58000000000004
2014-10-09,Corporate,LATAM,3045.8399999999997,1035.5800000000002
2014-10-16,Home Office,Asia Pacific,766.8720000000001,114.97199999999998
2012-12-23,Consumer,Africa,2880.18,115.20000000000002
2014-04-16,Consumer,LATAM,1403.36,449.03999999999996
2012-08-08,Consumer,LATAM,1819.1040000000005,500.18399999999974
2012-03-04,Consumer,USCA,49.632000000000005,16.750799999999998
2012-10-18,Home Office,Asia Pacific,2018.331,-576.9090000000001
2012-02-23,Corporate,Asia Pacific,2065.5,41.25
2012-03-09,Consumer,Asia Pacific,1274.16,382.20000000000005
2015-01-25,Consumer,Asia Pacific,2485.6199999999994,795.24
2015-06-18,Consumer,Europe,1560.2399999999998,421.19999999999993
2012-12-23,Consumer,Asia Pacific,3271.2,1341.15
2014-01-08,Consumer,LATAM,751.4879999999999,-112.752
2014-01-04,Consumer,LATAM,2120.8,275.7
2015-01-31,Corporate,Europe,2102.832,321.55199999999996
2012-11-03,Corporate,Europe,820.4880000000002,183.28799999999995
2015-09-05,Consumer,USCA,91.96,39.5428
2014-09-24,Corporate,Africa,553.44,16.56
2012-06-21,Consumer,Asia Pacific,1718.172,610.812
2013-08-30,Corporate,Europe,2794.2525,515.7525
2014-06-17,Consumer,Europe,1242.54,345.15
2015-11-20,Consumer,USCA,99.13600000000001,8.674399999999995
2013-12-18,Consumer,Asia Pacific,1274.7,165.66
2014-09-25,Corporate,Africa,1553.7600000000002,730.26
2015-03-24,Consumer,LATAM,2205.568,689.088
2014-01-31,Consumer,USCA,15.552000000000003,5.4432
2012-12-02,Corporate,Europe,3227.7,742.35
2015-05-28,Home Office,Asia Pacific,1394.9999999999995,237.15000000000003
2015-06-14,Consumer,Europe,2291.835,-1128.435
2012-11-11,Consumer,Africa,1660.7999999999997,83.03999999999999
2014-05-31,Corporate,Asia Pacific,2436.672,-487.36800000000005
2012-03-04,Consumer,USCA,18.62,5.399799999999999
2012-08-16,Corporate,Europe,954.6000000000001,152.7
2013-03-06,Consumer,LATAM,1903.0,57.0
2015-11-20,Consumer,USCA,16.896,5.279999999999999
2015-08-06,Corporate,Europe,1590.9,508.94999999999993
2015-06-18,Consumer,Asia Pacific,1467.3600000000001,469.43999999999994
2015-12-31,Corporate,Asia Pacific,1091.2805999999998,46.92059999999999
2013-09-24,Home Office,LATAM,2014.3632000000002,419.80319999999995
2014-02-18,Consumer,Africa,3877.68,930.48
2015-11-20,Consumer,USCA,6.672000000000001,0.5004
2015-11-20,Consumer,USCA,15.991999999999999,-13.992999999999999
2015-11-24,Corporate,Asia Pacific,2863.35,858.9
2015-09-23,Home Office,Asia Pacific,2841.6599999999994,189.42000000000007
2015-11-04,Corporate,Europe,765.4590000000002,-36.08100000000002
2015-09-01,Corporate,Asia Pacific,1887.84,0.0
2013-09-10,Consumer,USCA,14.940000000000001,7.021800000000001
2014-01-21,Consumer,USCA,410.87999999999994,78.0
2015-04-17,Consumer,LATAM,1801.6,180.10000000000002
2014-03-08,Corporate,Europe,779.28,-0.11999999999997613
2012-02-25,Consumer,Africa,613.26,202.32
2013-03-28,Consumer,USCA,166.24,24.936000000000007
2015-09-16,Home Office,Asia Pacific,1837.5599999999995,275.52
2014-07-08,Consumer,Europe,3979.29,1989.5399999999997
2013-06-25,Consumer,USCA,304.23,9.126899999999992
2014-12-31,Consumer,LATAM,1198.2986,165.5986
2015-09-16,Consumer,USCA,163.96,59.4355
2015-01-29,Consumer,Asia Pacific,1864.2149999999997,455.56499999999994
2012-09-07,Corporate,Asia Pacific,1142.6399999999999,-571.3199999999999
2015-02-17,Corporate,Europe,1630.7999999999997,17.99999999999997
2013-05-30,Consumer,Europe,1172.6640000000002,-1172.7359999999999
2014-01-02,Corporate,Asia Pacific,2021.88,323.40000000000003
2013-11-23,Corporate,LATAM,836.9279999999999,230.12800000000007
2015-04-11,Consumer,Asia Pacific,1302.78,286.56
2013-08-03,Consumer,Africa,2243.88,246.71999999999997
2015-11-18,Home Office,Asia Pacific,1221.5610000000001,325.611
2012-12-12,Consumer,Asia Pacific,1609.2900000000002,241.38000000000002
2015-06-20,Corporate,Asia Pacific,1596.5099999999998,-53.370000000000005
2015-04-15,Consumer,USCA,89.856,21.3408
2014-05-21,Home Office,Asia Pacific,2018.88,928.44
2015-10-03,Consumer,Africa,1885.3200000000002,18.72
2012-12-25,Corporate,Europe,3119.34,1528.38
2015-09-24,Home Office,Europe,1964.25,21.689999999999998
2013-06-25,Consumer,USCA,88.752,27.734999999999996
2015-08-26,Home Office,Asia Pacific,1653.8039999999994,-689.2559999999999
2015-11-18,Consumer,Asia Pacific,621.0000000000001,180.06
2013-12-01,Consumer,Asia Pacific,2673.81,26.729999999999997
2015-09-06,Home Office,Europe,1307.97,536.22
2015-09-30,Consumer,Europe,1145.232,-706.248
2015-03-31,Consumer,USCA,94.2,39.56400000000001
2013-09-26,Home Office,LATAM,1902.1081600000002,872.82816
2015-12-30,Corporate,Europe,1913.3999999999996,899.0999999999999
2015-01-20,Consumer,Africa,1854.7199999999998,778.92
2014-07-15,Consumer,Europe,2958.984,953.2739999999998
2012-02-28,Home Office,Asia Pacific,810.72,-599.94
2015-03-31,Consumer,Europe,2953.5840000000003,754.7039999999998
2014-06-03,Corporate,Europe,2593.8,1141.2
2014-03-05,Consumer,Asia Pacific,2051.0129999999995,667.113
2012-11-15,Consumer,USCA,37.296,-1.0656000000000017
2015-10-15,Consumer,Europe,1318.65,567.0
2012-05-22,Consumer,Asia Pacific,1120.77,55.88999999999999
2013-05-10,Consumer,USCA,46.688,-2.918000000000003
2015-08-29,Consumer,LATAM,3044.8,91.2
2015-06-21,Home Office,Europe,656.856,94.83599999999998
2015-05-08,Consumer,Europe,2518.9500000000003,1032.57
2014-08-19,Home Office,Africa,1669.248,-1558.1519999999996
2014-06-27,Consumer,Europe,2476.08,1015.0200000000001
2012-01-24,Corporate,Europe,1302.78,286.56
2013-03-28,Consumer,USCA,33.4,16.032
2015-12-04,Home Office,Asia Pacific,2125.3199999999997,148.68
2014-06-28,Corporate,Europe,1954.44,781.74
2013-05-24,Consumer,LATAM,856.9200000000001,222.76
2015-12-08,Corporate,Asia Pacific,3696.0315,756.8715
2013-12-11,Consumer,Asia Pacific,1302.96,182.39999999999998
2015-03-05,Home Office,Asia Pacific,1136.6639999999998,-880.9559999999997
2014-06-25,Consumer,Asia Pacific,1720.1160000000002,382.17600000000004
2015-06-02,Consumer,Asia Pacific,1043.9304,-295.5096
2012-09-26,Home Office,Africa,1253.76,200.52
2014-06-05,Home Office,LATAM,2180.2439999999997,-690.5359999999998
2014-10-16,Consumer,Europe,1306.4670000000003,107.48699999999997
2015-12-06,Consumer,USCA,24.816000000000003,8.375399999999999
2013-06-25,Consumer,USCA,20.96,5.24
2015-11-21,Consumer,LATAM,775.536,213.2159999999999
2013-11-10,Corporate,Europe,2012.049,-1021.6709999999998
2012-06-07,Home Office,Asia Pacific,2166.8976000000002,391.49759999999986
2015-04-07,Corporate,Asia Pacific,3271.2,1341.15
2012-10-17,Home Office,LATAM,755.8053600000001,195.34536
2013-04-25,Corporate,Africa,2182.6800000000003,327.24
2013-08-31,Corporate,Asia Pacific,1285.56,51.42
2013-04-18,Home Office,LATAM,1479.36,103.43999999999998
2014-12-20,Consumer,LATAM,740.184,-407.1359999999998
2014-06-04,Corporate,Europe,1533.15,505.79999999999995
2013-06-25,Consumer,Asia Pacific,2563.9199999999996,820.3199999999999
2013-08-16,Corporate,Asia Pacific,2897.91,901.56
2015-08-14,Corporate,Asia Pacific,1582.1100000000001,-886.0500000000001
2015-04-15,Consumer,USCA,14.592000000000002,2.5535999999999985
2014-09-03,Consumer,LATAM,2616.96,26.160000000000004
2015-05-29,Consumer,Europe,1399.1129999999998,108.78300000000002
2014-06-24,Corporate,Europe,3421.71,1060.56
2015-04-15,Consumer,USCA,13.872000000000002,5.028600000000001
2015-05-08,Consumer,LATAM,820.0800000000002,98.28
